,Fecha,Hora,Incidencia,TA030,TA031,FA032,TA007,TA008,TA009,TA011,TA012,TA013,TA015,TA016,TA017,TA019,PA020,PA021,CA022,FA023,VA025,SA026,DA027,IA028,TA029,posicion_ALBIASA,consigna_ALBIASA,posicion_EURO,consigna_EURO,posicion_URSSA,consigna_URSSA,TA046,TA048,EMPTY,EMPTY.1,TA050,EMPTY.2,EMPTY.3,PA052,PA053,TA054,FA056,TA058,TA060,TA066,ST087,WD088,ST072,TA074,TA076,TA078,TA080,TA082,WD089,EMPTY.4,EMPTY.5,FA065,TA062,TA069,TA086,TA068,FA090,FA106,Unnamed: 63,Seconds,TIME_DNI,TIME_Theta,TIME_Vwind,TIME_Tamb,TIME_Thtfsu,TIME_Thtfex,TIME_M_dot_htf,TIME_p_htf
1009,01/07/2016,10:07:44,0.94069756024,34.136,38.41,2.126,79.946,79.793,218.281,166.648,163.849,163.841,163.267,161.975,53.442,32.535,11.854,10.749,0.0,9.516,29.957,0.849,-90.0,700.659,301.491,0.0,0.0,945.0,945.0,0.0,0.0,-0.042,36.602,0.0,0.0,35.205,0.0,0.0,13.098,3378.035,34.218,-0.008,-155.362,156.629,173.435,1.859,52.2966666667,-0.199,171.853,173.587,0.0,33.182,33.922,14.6706018519,0.0,0.0,0.019,39.419,39.901,38.35,38.004,9.306,9.516,,36464,"36464,700.659;","36464,0.94069756024;","36464,14.6706018519;","36464,301.491;","36464,156.629;","36464,173.435;","36464,2.126;","36464,13.098;"
1010,01/07/2016,10:07:49,0.94048812073,34.15,38.449,2.126,79.955,79.791,0.0,166.693,163.902,163.814,163.142,162.017,53.521,32.574,11.857,10.743,0.0,9.459,29.957,0.849,-90.0,700.522,301.496,0.0,0.0,945.0,945.0,0.0,0.0,-0.042,36.606,0.0,0.0,35.208,0.0,0.0,13.098,3378.035,34.221,-0.009,-154.597,156.753,173.578,1.937,47.7666666667,3.61,171.997,173.728,0.0,33.198,33.922,13.8217592593,0.0,0.0,0.018,39.444,39.924,38.361,38.01,9.346,9.459,,36469,"36469,700.522;","36469,0.94048812073;","36469,13.8217592593;","36469,301.496;","36469,156.753;","36469,173.578;","36469,2.126;","36469,13.098;"
1011,01/07/2016,10:07:54,0.940243774634,34.163,38.481,2.127,79.97,79.844,0.0,166.713,164.015,163.876,163.138,162.047,53.466,32.609,11.862,10.748,0.0,9.486,29.957,0.851,-90.0,700.609,301.504,0.0,0.0,945.0,944.0,0.0,0.0,-0.042,36.619,0.0,0.0,35.214,0.0,0.0,13.098,3378.035,34.23,-0.01,-154.136,156.877,173.725,2.904,48.3233333333,5.816,172.158,173.887,0.0,33.202,33.935,13.062808642,0.0,0.0,0.018,39.462,39.95,38.365,38.017,9.357,9.486,,36474,"36474,700.609;","36474,0.940243774634;","36474,13.062808642;","36474,301.504;","36474,156.877;","36474,173.725;","36474,2.127;","36474,13.098;"
1012,01/07/2016,10:07:59,0.940034335124,34.209,38.512,2.127,79.959,79.818,0.0,166.742,164.041,163.883,163.165,162.133,53.488,32.607,11.849,10.737,0.0,9.573,29.957,0.849,-90.0,700.647,301.491,0.0,0.0,945.0,944.0,0.0,0.0,-0.042,36.626,0.0,0.0,35.231,0.0,0.0,13.101,3378.035,34.23,-0.008,-154.082,156.991,173.878,4.089,47.9675,5.103,172.292,174.022,0.0,33.205,33.937,14.7726851852,0.0,0.0,0.019,39.482,39.975,38.365,38.014,9.368,9.573,,36479,"36479,700.647;","36479,0.940034335124;","36479,14.7726851852;","36479,301.491;","36479,156.991;","36479,173.878;","36479,2.127;","36479,13.101;"
1013,01/07/2016,10:08:04,0.939615456104,34.215,38.56,2.125,79.969,79.83,0.0,166.775,164.056,163.944,163.41,162.149,53.445,32.561,11.855,10.744,0.0,9.597,29.957,0.85,-90.0,701.041,301.481,0.0,0.0,945.0,944.0,0.0,0.0,-0.042,36.636,0.0,0.0,35.235,0.0,0.0,13.101,3377.833,34.24,-0.009,-153.683,157.117,174.042,4.883,64.6188888889,0.052,172.467,174.201,0.0,33.228,33.941,12.0604938272,0.0,0.0,0.019,39.502,40.002,38.358,38.022,9.366,9.597,,36484,"36484,701.041;","36484,0.939615456104;","36484,12.0604938272;","36484,301.481;","36484,157.117;","36484,174.042;","36484,2.125;","36484,13.101;"
1014,01/07/2016,10:08:09,0.939388563301,34.231,38.598,2.126,79.95,79.819,210.448,166.843,163.986,163.976,163.417,162.188,53.372,32.568,11.853,10.737,0.0,9.538,29.957,0.85,-90.0,701.338,301.477,0.0,0.0,944.0,944.0,0.0,0.0,-0.042,36.652,0.0,0.0,35.24,0.0,0.0,13.101,3377.627,34.243,-0.009,-153.833,157.219,174.2,3.92,54.0561111111,-0.199,172.619,174.355,0.0,33.218,33.944,14.3602623457,0.0,0.0,0.018,39.531,40.021,38.373,38.03,9.368,9.538,,36489,"36489,701.338;","36489,0.939388563301;","36489,14.3602623457;","36489,301.477;","36489,157.219;","36489,174.2;","36489,2.126;","36489,13.101;"
1015,01/07/2016,10:08:14,0.939161670498,34.267,38.627,2.127,79.964,79.82,218.969,166.863,164.061,163.995,163.663,162.259,53.412,32.556,11.848,10.741,0.0,9.661,29.957,0.851,-90.0,701.029,301.483,0.0,0.0,944.0,944.0,0.0,0.0,-0.042,36.655,0.0,0.0,35.247,0.0,0.0,13.102,3377.627,34.247,-0.009,-152.892,157.338,174.335,3.709,50.5052777778,0.142,172.745,174.489,0.0,33.212,33.951,13.0226851852,0.0,0.0,0.018,39.553,40.041,38.376,38.04,9.36,9.661,,36494,"36494,701.029;","36494,0.939161670498;","36494,13.0226851852;","36494,301.483;","36494,157.338;","36494,174.335;","36494,2.127;","36494,13.102;"
1016,01/07/2016,10:08:19,0.938882417818,34.288,38.667,2.126,79.967,79.819,434.858,166.989,164.131,164.092,162.95,162.274,53.709,32.644,11.85,10.743,0.0,9.592,29.957,0.849,-90.0,700.942,301.488,0.0,0.0,944.0,944.0,0.0,0.0,-0.042,36.663,0.0,0.0,35.261,0.0,0.0,13.104,3377.833,34.259,-0.009,-153.365,157.439,174.498,4.52,45.0938888889,5.183,172.91,174.65,0.0,33.224,33.958,13.9877314815,0.0,0.0,0.018,39.57,40.073,38.382,38.037,9.352,9.592,,36499,"36499,700.942;","36499,0.938882417818;","36499,13.9877314815;","36499,301.488;","36499,157.439;","36499,174.498;","36499,2.126;","36499,13.104;"
1017,01/07/2016,10:08:24,0.938463538797,34.298,38.703,2.126,79.955,79.832,199.342,167.024,164.152,164.124,163.237,162.308,53.466,32.695,11.857,10.749,0.0,9.494,29.957,0.849,-90.0,700.658,301.494,0.0,0.0,944.0,943.0,0.0,0.0,-0.042,36.674,0.0,0.0,35.267,0.0,0.0,13.105,3378.035,34.263,-0.009,-153.328,157.535,174.652,3.529,59.3755555556,4.242,173.069,174.819,0.0,33.221,33.963,11.4273148148,0.0,0.0,0.019,39.586,40.084,38.382,38.042,9.368,9.494,,36504,"36504,700.658;","36504,0.938463538797;","36504,11.4273148148;","36504,301.494;","36504,157.535;","36504,174.652;","36504,2.126;","36504,13.105;"
1018,01/07/2016,10:08:29,0.938254099287,34.343,38.749,2.126,79.958,79.834,0.0,167.095,164.242,164.15,163.223,162.318,53.509,32.681,11.86,10.747,0.0,9.566,29.957,0.849,-90.0,700.486,301.493,0.0,0.0,944.0,943.0,0.0,0.0,-0.042,36.678,0.0,0.0,35.282,0.0,0.0,13.105,3378.236,34.276,-0.009,-153.681,157.635,174.809,2.44,29.9336111111,0.748,173.221,174.963,0.0,33.233,33.96,9.01103395062,0.0,0.0,0.018,39.612,40.103,38.388,38.045,9.36,9.566,,36509,"36509,700.486;","36509,0.938254099287;","36509,9.01103395062;","36509,301.493;","36509,157.635;","36509,174.809;","36509,2.126;","36509,13.105;"
1019,01/07/2016,10:08:34,0.938044659777,34.351,38.779,2.126,79.954,79.813,0.0,167.221,164.258,164.182,163.505,162.407,53.556,32.612,11.855,10.754,0.0,9.583,29.957,0.849,-90.0,700.843,301.508,0.0,0.0,943.0,943.0,0.0,0.0,-0.042,36.687,0.0,0.0,35.292,0.0,0.0,13.107,3377.833,34.276,-0.009,-153.039,157.738,174.957,1.866,48.9361111111,1.127,173.367,175.107,0.0,33.233,33.97,11.975617284,0.0,0.0,0.019,39.627,40.133,38.388,38.049,9.341,9.583,,36514,"36514,700.843;","36514,0.938044659777;","36514,11.975617284;","36514,301.508;","36514,157.738;","36514,174.957;","36514,2.126;","36514,13.107;"
1020,01/07/2016,10:08:39,0.937800313682,34.363,38.816,2.125,79.949,79.808,0.0,167.143,164.219,164.239,163.376,162.534,53.562,32.637,11.853,10.743,0.0,9.571,29.957,0.85,-90.0,701.004,301.527,0.0,0.0,943.0,943.0,0.0,0.0,-0.042,36.701,0.0,0.0,35.295,0.0,0.0,13.107,3377.833,34.282,-0.009,-153.237,157.822,175.102,0.708,53.0280555556,5.702,173.507,175.255,0.0,33.244,33.971,11.0827160494,0.0,0.0,0.018,39.653,40.144,38.392,38.056,9.354,9.571,,36519,"36519,701.004;","36519,0.937800313682;","36519,11.0827160494;","36519,301.527;","36519,157.822;","36519,175.102;","36519,2.125;","36519,13.107;"
1021,01/07/2016,10:08:44,0.937381434661,34.424,38.858,2.126,79.937,79.808,155.966,167.235,164.302,164.27,163.51,162.471,53.134,32.598,11.858,10.743,0.0,9.535,29.957,0.849,-90.0,701.14,301.528,0.0,0.0,943.0,943.0,0.0,0.0,-0.042,36.705,0.0,0.0,35.302,0.0,0.0,13.109,3378.035,34.285,-0.009,-152.396,157.902,175.248,0.189,56.2436111111,7.681,173.658,175.402,0.0,33.252,33.977,4.91157407407,0.0,0.0,0.019,39.675,40.169,38.402,38.062,9.452,9.535,,36524,"36524,701.14;","36524,0.937381434661;","36524,4.91157407407;","36524,301.528;","36524,157.902;","36524,175.248;","36524,2.126;","36524,13.109;"
1022,01/07/2016,10:08:49,0.937154541858,34.42,38.897,2.127,79.956,79.825,0.0,167.332,164.395,164.338,163.591,162.523,53.081,32.629,11.856,10.742,0.0,9.52,29.957,0.848,-90.0,701.3,301.527,0.0,0.0,943.0,942.0,0.0,0.0,-0.042,36.733,0.0,0.0,35.323,0.0,0.0,13.111,3377.833,34.301,-0.008,-152.839,157.993,175.418,0.15,52.6338888889,7.871,173.827,175.567,0.0,33.25,33.977,11.4425154321,0.0,0.0,0.019,39.698,40.189,38.401,38.065,9.418,9.52,,36529,"36529,701.3;","36529,0.937154541858;","36529,11.4425154321;","36529,301.527;","36529,157.993;","36529,175.418;","36529,2.127;","36529,13.111;"
1023,01/07/2016,10:08:54,0.936945102348,34.444,38.936,2.126,79.958,79.829,0.0,167.356,164.448,164.338,163.97,162.59,53.552,32.665,11.861,10.745,0.0,9.466,29.957,0.85,-90.0,701.362,301.538,0.0,0.0,943.0,942.0,0.0,0.0,-0.042,36.726,0.0,0.0,35.329,0.0,0.0,13.11,3377.833,34.295,-0.008,-153.414,158.088,175.563,3.101,54.3938888889,5.454,173.966,175.716,0.0,33.258,33.986,17.4329475309,0.0,0.0,0.019,39.715,40.201,38.402,38.069,9.389,9.466,,36534,"36534,701.362;","36534,0.936945102348;","36534,17.4329475309;","36534,301.538;","36534,158.088;","36534,175.563;","36534,2.126;","36534,13.11;"
1024,01/07/2016,10:08:59,0.936718209545,34.485,38.971,2.126,79.969,79.831,0.0,167.415,164.522,164.419,163.949,162.626,53.544,32.583,11.858,10.748,0.0,9.509,29.957,0.849,-90.0,701.943,301.543,0.0,0.0,943.0,942.0,0.0,0.0,-0.042,36.736,0.0,0.0,35.33,0.0,0.0,13.111,3378.035,34.296,-0.009,-154.163,158.164,175.693,7.717,50.7283333333,6.736,174.091,175.836,0.0,33.272,33.992,16.8317901235,0.0,0.0,0.019,39.734,40.216,38.407,38.071,9.383,9.509,,36539,"36539,701.943;","36539,0.936718209545;","36539,16.8317901235;","36539,301.543;","36539,158.164;","36539,175.693;","36539,2.126;","36539,13.111;"
1025,01/07/2016,10:09:04,0.936491316743,34.485,39.019,2.125,79.949,79.831,0.0,167.473,164.621,164.474,163.715,162.667,53.49,32.682,11.842,10.713,0.0,9.522,29.957,0.849,-90.0,702.005,301.558,0.0,0.0,943.0,942.0,0.0,0.0,-0.042,36.747,0.0,0.0,35.349,0.0,0.0,13.112,3378.035,34.306,-0.008,-153.146,158.248,175.832,6.853,47.8038888889,4.319,174.233,175.991,0.0,33.269,34.001,17.1414351852,0.0,0.0,0.019,39.749,40.239,38.411,38.066,9.414,9.522,,36544,"36544,702.005;","36544,0.936491316743;","36544,17.1414351852;","36544,301.558;","36544,158.248;","36544,175.832;","36544,2.125;","36544,13.112;"
1026,01/07/2016,10:09:09,0.936072437722,34.547,39.048,2.125,79.944,79.807,0.0,167.587,164.664,164.575,163.898,162.733,53.455,32.721,11.831,10.687,0.0,9.537,29.957,0.85,-90.0,702.154,301.555,0.0,0.0,943.0,941.0,0.0,0.0,-0.042,36.756,0.0,0.0,35.358,0.0,0.0,13.114,3378.035,34.311,-0.009,-153.286,158.326,175.995,3.781,52.4547222222,2.377,174.389,176.149,0.0,33.263,34.002,15.9907407407,0.0,0.0,0.019,39.775,40.251,38.414,38.075,9.417,9.537,,36549,"36549,702.154;","36549,0.936072437722;","36549,15.9907407407;","36549,301.555;","36549,158.326;","36549,175.995;","36549,2.125;","36549,13.114;"
1027,01/07/2016,10:09:14,0.935845544919,34.533,39.089,2.125,79.97,79.832,0.0,167.671,164.001,164.636,163.859,162.783,53.325,32.71,11.823,10.681,0.0,9.529,29.957,0.847,-90.0,702.104,301.552,0.0,0.0,942.0,941.0,0.0,0.0,-0.042,36.764,0.0,0.0,35.359,0.0,0.0,13.114,3377.833,34.314,-0.008,-152.949,158.412,176.124,3.803,53.6452777778,3.318,174.526,176.271,0.0,33.267,34.002,15.0574074074,0.0,0.0,0.019,39.787,40.277,38.419,38.081,9.445,9.529,,36554,"36554,702.104;","36554,0.935845544919;","36554,15.0574074074;","36554,301.552;","36554,158.412;","36554,176.124;","36554,2.125;","36554,13.114;"
1028,01/07/2016,10:09:19,0.935636105409,34.566,39.124,2.122,79.968,79.821,0.0,167.754,161.264,164.307,163.999,162.809,53.773,32.688,11.831,10.688,0.0,9.445,29.957,0.85,-90.0,702.141,301.563,0.0,0.0,942.0,941.0,0.0,0.0,-0.042,36.783,0.0,0.0,35.385,0.0,0.0,13.115,3377.627,34.327,-0.008,-152.282,158.507,176.282,3.786,55.2302777778,3.661,174.688,176.449,0.0,33.279,34.012,15.4685185185,0.0,0.0,0.019,39.82,40.291,38.42,38.084,9.375,9.445,,36559,"36559,702.141;","36559,0.935636105409;","36559,15.4685185185;","36559,301.563;","36559,158.507;","36559,176.282;","36559,2.122;","36559,13.115;"
1029,01/07/2016,10:09:24,0.935356852729,34.6,39.18,2.123,79.965,79.83,0.0,167.835,156.873,162.615,163.16,162.845,53.419,32.792,11.831,10.688,0.0,9.53,29.957,0.848,-90.0,702.166,301.559,0.0,0.0,942.0,941.0,0.0,0.0,-0.042,36.783,0.0,0.0,35.387,0.0,0.0,13.113,3378.236,34.329,-0.008,-153.002,158.589,176.414,2.76,56.1630555556,3.695,174.802,176.57,0.0,33.276,34.008,13.9527777778,0.0,0.0,0.019,39.829,40.313,38.414,38.088,9.333,9.53,,36564,"36564,702.166;","36564,0.935356852729;","36564,13.9527777778;","36564,301.559;","36564,158.589;","36564,176.414;","36564,2.123;","36564,13.113;"
1030,01/07/2016,10:09:29,0.934937973708,34.602,39.213,2.123,79.958,79.818,0.0,167.908,152.935,159.674,161.663,162.922,53.43,32.743,11.838,10.692,0.0,9.53,29.957,0.852,-90.0,702.399,301.561,0.0,0.0,941.0,941.0,0.0,0.0,-0.042,36.797,0.0,0.0,35.395,0.0,0.0,13.113,3378.236,34.329,-0.008,-153.07,158.633,176.562,2.349,56.3855555556,1.374,174.947,176.712,0.0,33.287,34.022,15.7375,0.0,0.0,0.019,39.848,40.338,38.436,38.094,9.335,9.53,,36569,"36569,702.399;","36569,0.934937973708;","36569,15.7375;","36569,301.561;","36569,158.633;","36569,176.562;","36569,2.123;","36569,13.113;"
1031,01/07/2016,10:09:34,0.934711080906,34.66,39.244,2.127,79.989,79.84,89.289,167.884,150.355,156.619,159.045,162.844,53.464,32.739,11.841,10.689,0.0,9.558,29.957,0.848,-90.0,702.289,301.571,0.0,0.0,941.0,941.0,0.0,0.0,-0.042,36.809,0.0,0.0,35.41,0.0,0.0,13.114,3378.236,34.346,-0.009,-152.808,158.705,176.703,2.657,55.8405555556,-0.193,175.104,176.855,0.0,33.294,34.025,14.6682098765,0.0,0.0,0.019,39.878,40.362,38.439,38.093,9.376,9.558,,36574,"36574,702.289;","36574,0.934711080906;","36574,14.6682098765;","36574,301.571;","36574,158.705;","36574,176.703;","36574,2.127;","36574,13.114;"
1032,01/07/2016,10:09:39,0.934484188103,34.655,39.289,2.13,79.98,79.843,0.0,167.949,149.052,154.219,156.222,162.201,53.318,32.866,11.839,10.684,0.0,9.57,29.957,0.85,-90.0,702.635,301.572,0.0,0.0,941.0,940.0,0.0,0.0,-0.042,36.823,0.0,0.0,35.42,0.0,0.0,13.114,3378.236,34.36,-0.008,-152.13,158.798,176.841,3.548,54.2952777778,-0.195,175.218,176.989,0.0,33.3,34.031,15.1918209877,0.0,0.0,0.019,39.897,40.383,38.439,38.1,9.396,9.57,,36579,"36579,702.635;","36579,0.934484188103;","36579,15.1918209877;","36579,301.572;","36579,158.798;","36579,176.841;","36579,2.13;","36579,13.114;"
1033,01/07/2016,10:09:44,0.934274748593,34.697,39.322,2.134,79.979,79.84,0.0,168.046,148.575,152.532,154.241,160.892,53.606,32.832,11.838,10.684,0.0,9.58,29.957,0.85,-90.0,702.573,301.583,0.0,0.0,941.0,940.0,0.0,0.0,-0.042,36.826,0.0,0.0,35.421,0.0,0.0,13.114,3378.035,34.352,-0.008,-152.377,158.853,176.957,3.431,55.0266666667,-0.197,175.344,177.103,0.0,33.304,34.037,14.5902006173,0.0,0.0,0.019,39.909,40.404,38.446,38.11,9.396,9.58,,36584,"36584,702.573;","36584,0.934274748593;","36584,14.5902006173;","36584,301.583;","36584,158.853;","36584,176.957;","36584,2.134;","36584,13.114;"
1034,01/07/2016,10:09:49,0.933820962987,34.731,39.363,2.136,79.983,79.856,0.0,168.173,149.344,151.727,152.771,159.233,53.34,32.74,11.843,10.692,0.0,9.535,29.957,0.85,-90.0,702.474,301.597,0.0,0.0,940.0,940.0,0.0,0.0,-0.042,36.854,0.0,0.0,35.442,0.0,0.0,13.112,3378.236,34.384,-0.009,-152.446,158.952,177.092,3.242,53.2469444444,-0.199,175.48,177.245,0.0,33.3,34.043,16.518132716,0.0,0.0,0.019,39.948,40.423,38.445,38.107,9.371,9.535,,36589,"36589,702.474;","36589,0.933820962987;","36589,16.518132716;","36589,301.597;","36589,158.952;","36589,177.092;","36589,2.136;","36589,13.112;"
1035,01/07/2016,10:09:54,0.933611523477,34.73,39.403,2.14,79.984,79.846,0.0,168.372,150.669,151.717,152.172,157.547,53.23,32.796,11.836,10.686,0.0,9.482,29.957,0.848,-90.0,702.314,301.602,0.0,0.0,940.0,940.0,0.0,0.0,-0.042,36.841,0.0,0.0,35.446,0.0,0.0,13.112,3378.438,34.369,-0.008,-152.129,158.994,177.213,2.62,43.51,-0.197,175.599,177.363,0.0,33.317,34.056,22.40625,0.0,0.0,0.019,39.948,40.439,38.446,38.113,9.462,9.482,,36594,"36594,702.314;","36594,0.933611523477;","36594,22.40625;","36594,301.602;","36594,158.994;","36594,177.213;","36594,2.14;","36594,13.112;"
1036,01/07/2016,10:09:59,0.933384630674,34.771,39.451,2.141,79.999,79.866,0.0,168.434,152.244,152.328,152.033,156.14,53.436,32.909,11.845,10.689,0.0,9.449,29.957,0.849,-90.0,702.314,301.593,0.0,0.0,940.0,940.0,0.0,0.0,-0.042,36.864,0.0,0.0,35.458,0.0,0.0,13.112,3378.035,34.383,-0.008,-152.618,159.06,177.342,1.827,44.8505555556,-0.197,175.717,177.488,0.0,33.319,34.05,22.0554783951,0.0,0.0,0.019,39.977,40.467,38.446,38.113,9.443,9.449,,36599,"36599,702.314;","36599,0.933384630674;","36599,22.0554783951;","36599,301.593;","36599,159.06;","36599,177.342;","36599,2.141;","36599,13.112;"
1037,01/07/2016,10:10:04,0.933175191164,34.778,39.487,2.14,79.975,79.848,0.0,168.61,153.714,153.218,152.401,155.144,53.449,32.866,11.839,10.692,0.0,9.481,29.957,0.85,-90.0,702.4,301.589,0.0,0.0,940.0,940.0,0.0,0.0,-0.042,36.877,0.0,0.0,35.475,0.0,0.0,13.113,3378.236,34.404,-0.008,-152.15,159.15,177.461,0.247,48.3058333333,-0.198,175.84,177.615,0.0,33.323,34.056,25.0540895062,0.0,0.0,0.019,40.012,40.477,38.448,38.126,9.383,9.481,,36604,"36604,702.4;","36604,0.933175191164;","36604,25.0540895062;","36604,301.589;","36604,159.15;","36604,177.461;","36604,2.14;","36604,13.113;"
1038,01/07/2016,10:10:09,0.932948298361,34.812,39.528,2.141,79.963,79.843,0.0,168.706,154.972,154.226,153.049,154.541,53.721,32.908,11.843,10.691,0.0,9.461,29.957,0.851,-90.0,702.635,301.597,0.0,0.0,940.0,939.0,0.0,0.0,-0.042,36.874,0.0,0.0,35.472,0.0,0.0,13.114,3378.236,34.41,-0.009,-151.81,159.209,177.58,1.231,47.3466666667,-0.198,175.959,177.719,0.0,33.33,34.069,21.3652006173,0.0,0.0,0.019,40.016,40.499,38.456,38.129,9.403,9.461,,36609,"36609,702.635;","36609,0.932948298361;","36609,21.3652006173;","36609,301.597;","36609,159.209;","36609,177.58;","36609,2.141;","36609,13.114;"
1039,01/07/2016,10:10:14,0.932738858851,34.865,39.559,2.14,79.96,79.814,0.0,168.803,156.25,155.225,154.439,154.347,53.535,32.797,11.838,10.685,0.0,9.543,29.957,0.85,-90.0,702.76,301.605,0.0,0.0,940.0,939.0,0.0,0.0,-0.042,36.898,0.0,0.0,35.481,0.0,0.0,13.114,3378.438,34.426,-0.008,-151.442,159.26,177.695,1.975,57.1336111111,-0.195,176.065,177.839,0.0,33.332,34.065,21.3394290123,0.0,0.0,0.019,40.051,40.516,38.459,38.136,9.371,9.543,,36614,"36614,702.76;","36614,0.932738858851;","36614,21.3394290123;","36614,301.605;","36614,159.26;","36614,177.695;","36614,2.14;","36614,13.114;"
1040,01/07/2016,10:10:19,0.932285073245,34.866,39.603,2.14,79.986,79.844,0.0,168.925,157.384,156.236,154.892,154.363,53.386,32.88,11.84,10.688,0.0,9.534,29.957,0.85,-90.0,703.265,301.607,0.0,0.0,940.0,939.0,0.0,0.0,-0.042,36.888,0.0,0.0,35.487,0.0,0.0,13.113,3378.236,34.423,-0.008,-152.225,159.361,177.807,2.261,60.8822222222,-0.197,176.184,177.96,0.0,33.335,34.069,17.4671296296,0.0,0.0,0.019,40.06,40.538,38.465,38.142,9.365,9.534,,36619,"36619,703.265;","36619,0.932285073245;","36619,17.4671296296;","36619,301.607;","36619,159.361;","36619,177.807;","36619,2.14;","36619,13.113;"
1041,01/07/2016,10:10:24,0.932075633735,34.908,39.643,2.139,79.988,79.865,0.0,168.945,158.521,157.166,156.215,154.637,53.729,32.848,11.835,10.69,0.0,9.52,29.957,0.848,-90.0,703.673,301.625,0.0,0.0,940.0,939.0,0.0,0.0,-0.042,36.896,0.0,0.0,35.491,0.0,0.0,13.114,3378.236,34.432,-0.009,-152.898,159.407,177.901,2.514,54.4388888889,-0.194,176.274,178.05,0.0,33.336,34.078,17.9024691358,0.0,0.0,0.019,40.076,40.56,38.467,38.149,9.37,9.52,,36624,"36624,703.673;","36624,0.932075633735;","36624,17.9024691358;","36624,301.625;","36624,159.407;","36624,177.901;","36624,2.139;","36624,13.114;"
1042,01/07/2016,10:10:29,0.931796381055,34.919,39.682,2.137,79.995,79.846,0.0,169.151,159.28,158.057,156.513,154.944,53.721,32.842,11.843,10.689,0.0,9.507,29.957,0.852,-90.0,703.561,301.621,0.0,0.0,939.0,939.0,0.0,0.0,-0.042,36.909,0.0,0.0,35.507,0.0,0.0,13.113,3377.632,34.442,-0.008,-153.132,159.437,178.032,2.596,59.1822222222,-0.197,176.401,178.174,0.0,33.345,34.081,18.4797067901,0.0,0.0,0.018,40.096,40.58,38.479,38.155,9.377,9.507,,36629,"36629,703.561;","36629,0.931796381055;","36629,18.4797067901;","36629,301.621;","36629,159.437;","36629,178.032;","36629,2.137;","36629,13.113;"
1043,01/07/2016,10:10:34,0.931586941544,34.968,39.724,2.137,79.99,79.866,0.0,169.289,160.267,158.91,157.16,155.312,53.967,32.958,11.842,10.694,0.0,9.465,29.957,0.849,-90.0,703.82,301.628,0.0,0.0,939.0,938.0,0.0,0.0,-0.042,36.92,0.0,0.0,35.516,0.0,0.0,13.115,3378.035,34.459,-0.008,-152.68,159.524,178.131,2.29,64.3763888889,-0.194,176.497,178.275,0.0,33.348,34.086,17.274382716,0.0,0.0,0.019,40.123,40.612,38.475,38.158,9.365,9.465,,36634,"36634,703.82;","36634,0.931586941544;","36634,17.274382716;","36634,301.628;","36634,159.524;","36634,178.131;","36634,2.137;","36634,13.115;"
1044,01/07/2016,10:10:39,0.931133155939,34.968,39.76,2.135,79.995,79.871,0.0,169.394,160.961,159.583,158.044,155.779,53.401,32.843,11.838,10.698,0.0,9.459,29.957,0.848,-90.0,704.167,301.63,0.0,0.0,939.0,938.0,0.0,0.0,-0.042,36.948,0.0,0.0,35.546,0.0,0.0,13.115,3378.236,34.481,-0.009,-152.189,159.622,178.254,1.874,64.6611111111,-0.195,176.615,178.394,0.0,33.352,34.085,16.9206790123,0.0,0.0,0.019,40.15,40.634,38.477,38.168,9.381,9.459,,36639,"36639,704.167;","36639,0.931133155939;","36639,16.9206790123;","36639,301.63;","36639,159.622;","36639,178.254;","36639,2.135;","36639,13.115;"
1045,01/07/2016,10:10:44,0.930923716429,35.003,39.805,2.134,80.014,79.871,0.0,169.493,161.547,160.226,158.859,156.289,53.629,32.887,11.837,10.688,0.0,9.535,29.957,0.851,-90.0,704.13,301.634,0.0,0.0,939.0,938.0,0.0,0.0,-0.042,36.939,0.0,0.0,35.535,0.0,0.0,13.115,3378.035,34.477,-0.008,-152.162,159.607,178.356,2.393,60.8363888889,-0.195,176.733,178.501,0.0,33.361,34.101,19.6385030864,0.0,0.0,0.019,40.156,40.644,38.485,38.169,9.337,9.535,,36644,"36644,704.13;","36644,0.930923716429;","36644,19.6385030864;","36644,301.634;","36644,159.607;","36644,178.356;","36644,2.134;","36644,13.115;"
1046,01/07/2016,10:10:49,0.930714276918,35.042,39.842,2.134,79.988,79.848,0.0,169.627,161.711,160.772,159.307,156.791,53.349,32.862,11.837,10.689,0.0,9.484,29.957,0.849,-90.0,704.006,301.636,0.0,0.0,939.0,938.0,0.0,0.0,-0.042,36.966,0.0,0.0,35.557,0.0,0.0,13.115,3377.833,34.503,-0.009,-152.197,159.568,178.45,2.783,60.8108333333,-0.197,176.829,178.605,0.0,33.364,34.107,18.5025462963,0.0,0.0,0.019,40.198,40.663,38.484,38.175,9.361,9.484,,36649,"36649,704.006;","36649,0.930714276918;","36649,18.5025462963;","36649,301.636;","36649,159.568;","36649,178.45;","36649,2.134;","36649,13.115;"
